timestamp,source_domain,scenario_variant,shock_active,control_cadence_min,decision_refreshed,decision_reason,decision_ms,influent_flow_m3h,influent_nh3n_mgL,influent_tp_mgL,reactor_do_mgL,target_aeration_intensity_pct,actual_aeration_intensity_pct,target_chemical_dose_pac_mgL,actual_chemical_dose_pac_mgL,chemical_dose_kgph,objective,reward,effluent_risk,constraint_violation,is_feasible,pred_effluent_cod_mgL,effluent_cod_mgL_limit,pred_effluent_nh3n_mgL,effluent_nh3n_mgL_limit,pred_effluent_tp_mgL,effluent_tp_mgL_limit,pred_effluent_tn_mgL,effluent_tn_mgL_limit,predicted_compliant
2021-08-01 00:24:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.6479999758303165,1177.041,0.5,0.12,0.05,10.0,14.98643022214815,2.0,2.0332050020759107,2.3931656488484316,0.12217036946481527,-0.12217036946481527,0.06471911125797385,0.0,True,5.770033858482884,50.0,0.23629089835882802,5.0,0.010001660250103796,0.5,1.005485073244363,15.0,True
2021-08-01 00:26:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1190.64,0.34,0.11,0.05,10.0,13.324286814765433,2.0,2.022136668050607,2.4076368024477746,0.11681104585517833,-0.11681104585517833,0.0646213181617285,0.0,True,5.781189577207048,50.0,0.23374587200889477,5.0,0.010001106833402532,0.5,1.003656715496242,15.0,True
2021-08-01 00:28:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,943.634,0.34,0.11,0.05,10.0,12.216191209843622,2.0,2.0147577787004045,1.9011939417461776,0.11061945436300202,-0.11061945436300202,0.0619374136784799,0.0,True,5.345882405861145,50.0,0.23272341665454074,5.0,0.01000073788893502,0.5,1.002437810330828,15.0,True
2021-08-01 00:30:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.7650999943725765,952.981,0.34,0.11,0.05,10.0,11.477460806562414,2.0,2.009838519133603,1.9153379218024602,0.10829910008225037,-0.10829910008225037,0.06195551740368007,0.0,True,5.356906521747085,50.0,0.23204177975163806,5.0,0.010000491925956681,0.5,1.0016252068872187,15.0,True
2021-08-01 00:32:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,920.924,0.2,0.09,0.735,10.0,10.984973871041609,2.0,2.0065590127557353,1.847888352263063,0.09908179133499913,-0.09908179133499913,0.05429718066039672,0.0,True,5.215847636413551,50.0,0.11051671018770577,5.0,0.010000327950637787,0.5,1.0010834712581458,15.0,True
2021-08-01 00:34:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1276.026,0.2,0.09,1.642,10.0,10.656649247361072,2.0,2.0043726751704902,2.5576316472071,0.09766323405098089,-0.09766323405098089,0.05391793804569038,0.0,True,5.71733783893478,50.0,0.05009175531807935,5.0,0.010000218633758525,0.5,1.0007223141720971,15.0,True
2021-08-01 00:36:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,2.343700034543872,1297.764,0.13,0.07,1.861,10.0,10.437766164907382,2.0,2.002915116780327,2.5993111336133037,0.09667645043554761,-0.09667645043554761,0.05362403087646506,0.0,True,5.726910650516635,50.0,0.043869973164031115,5.0,0.010000145755839017,0.5,1.0004815427813982,15.0,True
2021-08-01 00:38:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1465.824,0.13,0.07,1.633,10.0,10.291844109938255,2.0,2.001943411186885,2.9344966987596046,0.09844422901856541,-0.09844422901856541,0.055853727090288144,0.0,True,6.043006594881452,50.0,0.04985336672999582,5.0,0.010000097170559344,0.5,1.000321028520932,15.0,True
2021-08-01 00:40:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1552.699,0.21,0.07,1.084,10.0,10.194562739958837,2.0,2.0012956074579233,3.10740968840431,0.10132325479436521,-0.10132325479436521,0.059040697953291484,0.0,True,6.257932106935709,50.0,0.07516061648484314,5.0,0.010000064780372898,0.5,1.0403399744955857,15.0,True
2021-08-01 00:42:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,2.5923000066541135,1116.585,0.37,0.08,0.652,10.0,10.129708493305891,2.0,2.000863738305282,2.2341344372356033,0.0992263241274318,-0.0992263241274318,0.05714906401116042,0.0,True,5.557354349093242,50.0,0.12505723276375003,5.0,0.010000043186915265,0.5,1.0001426793426365,15.0,True
2021-08-01 00:44:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1293.574,0.38,0.08,0.226,10.0,10.086472328870594,2.0,2.000575825536855,2.5878928729430117,0.10715767389844166,-0.10715767389844166,0.06521727826537187,0.0,True,5.913295292968072,50.0,0.23100627237516902,5.0,0.010000028791276842,0.5,1.0000951195617576,15.0,True
2021-08-01 00:46:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1712.765,0.52,0.12,0.05,10.0,10.057648219247062,2.0,2.0003838836912364,3.426187502550421,0.11434185711081231,-0.11434185711081231,0.07249270446654354,0.0,True,6.65684990713319,50.0,0.23184746754635113,5.0,0.010281068495329459,0.5,1.219436163615884,15.0,True
2021-08-01 00:48:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.8727000569924712,1699.529,0.52,0.12,0.05,10.0,10.038432146164707,2.0,2.0002559224608243,3.3994929476439224,0.11402873223983531,-0.11402873223983531,0.07224040825476725,0.0,True,6.633866300800637,50.0,0.23182965086323,5.0,0.010248259788245685,0.5,1.2112987752720523,15.0,True
2021-08-01 00:50:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1668.21,0.29,0.12,0.05,10.0,10.025621430776471,2.0,2.0001706149738827,3.336704621605581,0.11305286007450378,-0.11305286007450378,0.07130508852890285,0.0,True,6.57976641170963,50.0,0.23039225112288533,5.0,0.010170149792200567,0.5,1.170237674625603,15.0,True
2021-08-01 00:52:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1627.188,0.29,0.11,0.05,10.0,10.01708095385098,2.0,2.000113743315922,3.2545610817587485,0.11221717948950483,-0.11221717948950483,0.07049644290354865,0.0,True,6.508978166897266,50.0,0.2303843812906127,5.0,0.010000005687165796,0.5,1.1450871516709298,15.0,True
2021-08-01 00:54:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.810799993108958,1155.87,0.29,0.11,0.05,10.0,10.01138730256732,2.0,2.0000758288772813,2.311827648324383,0.10558286376380872,-0.10558286376380872,0.06388015048428239,0.0,True,5.696461134465441,50.0,0.23037913473576427,5.0,0.010000003791443864,0.5,1.000012526032824,15.0,True
2021-08-01 00:56:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1007.728,0.15,0.08,0.924,10.0,10.00759153504488,2.0,2.000050552584854,2.0155069432552297,0.09540858592290924,-0.09540858592290924,0.053717888181002794,0.0,True,5.336182649120961,50.0,0.08751233687057845,5.0,0.010000002527629243,0.5,1.0000083506885493,15.0,True
2021-08-01 00:58:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1013.58,0.15,0.09,1.548,10.0,10.005061023363252,2.0,2.000033701723236,2.027194159392638,0.09305716268569526,-0.09305716268569526,0.051374475302202065,0.0,True,5.2713723321963855,50.0,0.05261024454775015,5.0,0.010000001685086161,0.5,1.0000055671256995,15.0,True
2021-08-01 01:00:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.4880999806337059,890.184,0.14,0.09,1.694,10.0,10.0033740155755,2.0,2.0000224678154908,1.7803880004898647,0.0914174236053315,-0.0914174236053315,0.049740076460780505,0.0,True,5.0411300353732535,50.0,0.048093770934068185,5.0,0.010000001123390775,0.5,1.000003711417133,15.0,True
2021-08-01 01:02:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1166.771,0.13,0.07,1.361,10.0,10.002249343717,2.0,2.0000149785436605,2.3335594765303656,0.09515784565053782,-0.09515784565053782,0.053484058665281595,0.0,True,5.557864177588128,50.0,0.05958649194519139,5.0,0.010000000748927183,0.5,1.0000024742780886,15.0,True
2021-08-01 01:04:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1213.028,0.13,0.07,0.817,10.0,10.001499562478001,2.0,2.000009985695774,2.426068112928573,0.09821731960480092,-0.09821731960480092,0.05654590605907454,0.0,True,5.70287674769427,50.0,0.09872545605406272,5.0,0.010000000499284789,0.5,1.0000016495187258,15.0,True
2021-08-01 01:06:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.5289000002667308,1492.792,0.45,0.1,0.292,10.0,10.000999708318668,2.0,2.0000066571305157,2.985593937711177,0.10970451317634144,-0.10970451317634144,0.06803468192363497,0.0,True,6.248130257116931,50.0,0.23136113262021238,5.0,0.010000000332856527,0.5,1.065806399535863,15.0,True
2021-08-01 01:08:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1031.288,0.45,0.1,0.05,10.0,10.000666472212446,2.0,2.0000044380870103,2.0625805769458765,0.10431475589502029,-0.10431475589502029,0.06264597950432708,0.0,True,5.481627407250771,50.0,0.23136082422991366,5.0,0.010000000221904351,0.5,1.0000007331194336,15.0,True
2021-08-01 01:10:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1077.796,0.52,0.1,0.05,10.0,10.000444314808297,2.0,2.0000029587246737,2.1555951889016187,0.10481934462494719,-0.10481934462494719,0.06315127147559615,0.0,True,5.561796248358124,50.0,0.23179442945504558,5.0,0.010000000147936235,0.5,1.0000004887462892,15.0,True
2021-08-01 01:12:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.8637999892234802,1119.744,0.54,0.16,0.05,10.0,10.000296209872198,2.0,2.000001972483116,2.239490208676134,0.10658300602310587,-0.10658300602310587,0.0649154017013163,0.0,True,5.710714289530768,50.0,0.2319182380104549,5.0,0.011799355678283137,0.5,1.0000003258308594,15.0,True
2021-08-01 01:14:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1157.759,0.54,0.16,0.05,10.0,10.000197473248132,2.0,2.000001314988744,2.3155195224400535,0.10702478810605089,-0.10702478810605089,0.06535749633596893,0.0,True,5.776794685452751,50.0,0.23191814641526795,5.0,0.0118943946194803,0.5,1.0000002172205729,15.0,True
2021-08-01 01:16:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1317.043,0.29,0.13,0.05,10.0,10.000131648832088,2.0,2.0000008766591626,2.6340871545978133,0.10723343128824478,-0.10723343128824478,0.06556634788596793,0.0,True,5.974207458231198,50.0,0.2303687629371179,5.0,0.010042605571536594,0.5,1.0000001448137152,15.0,True
2021-08-01 01:18:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.7226000200025737,1222.642,0.29,0.13,0.05,10.0,10.00008776588806,2.0,2.0000005844394417,2.4452847145602084,0.10623646742312343,-0.10623646742312343,0.06456952293271664,0.0,True,5.811478883362452,50.0,0.23036872250010104,5.0,0.010000000029221972,0.5,1.000000096542477,15.0,True
2021-08-01 01:20:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1244.207,0.24,0.13,0.547,10.0,10.000058510592039,2.0,2.0000003896262943,2.4884144847757628,0.10147434823327416,-0.10147434823327416,0.05980749635078075,0.0,True,5.789012355476126,50.0,0.14773966850416342,5.0,0.010000000019481314,0.5,1.0000000643616513,15.0,True
2021-08-01 01:22:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1257.012,0.16,0.09,1.095,10.0,10.000039007061359,2.0,2.000000259750863,2.5140243265099516,0.0970855958061326,-0.0970855958061326,0.055418805662248105,0.0,True,5.745325434513277,50.0,0.07405093810787876,5.0,0.010000000012987542,0.5,1.0000000429077676,15.0,True
2021-08-01 01:24:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.6186999855563045,1059.288,0.16,0.09,0.738,10.0,10.000026004707573,2.0,2.000000173167242,2.1185761834339814,0.0972767134061405,-0.0972767134061405,0.055609964421328616,0.0,True,5.447329174330555,50.0,0.10939266121298458,5.0,0.010000000008658362,0.5,1.0000000286051782,15.0,True
2021-08-01 01:26:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,955.682,0.18,0.08,0.486,10.0,10.000017336471716,2.0,2.000000115444828,1.911364110328544,0.09954113808763372,-0.09954113808763372,0.05787441654220357,0.0,True,5.29897333737871,50.0,0.16572457654141443,5.0,0.01000000000577224,0.5,1.0000000190701188,15.0,True
2021-08-01 01:28:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,845.293,0.18,0.08,1.311,10.0,10.000011557647811,2.0,2.0000000769632185,1.69058606505647,0.09200452097572635,-0.09200452097572635,0.05033781772321737,0.0,True,5.0096850020048596,50.0,0.06213763494250261,5.0,0.010000000003848162,0.5,1.0000000127134125,15.0,True
2021-08-01 01:30:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.6521999496035278,1536.193,0.54,0.08,1.363,10.0,10.000007705098541,2.0,2.0000000513088123,3.072386078820238,0.09967629101337502,-0.09967629101337502,0.05800959995614681,0.0,True,6.194416737807127,50.0,0.06204059379228665,5.0,0.010000000002565441,0.5,1.0474021896420493,15.0,True
2021-08-01 01:32:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1438.886,0.54,0.12,0.631,10.0,10.00000513673236,2.0,2.000000034205875,2.877772049218355,0.10273349282057258,-0.10273349282057258,0.06106680989353155,0.0,True,6.114519145332834,50.0,0.1301294216378434,5.0,0.010000000001710294,0.5,1.0243706174161975,15.0,True
2021-08-01 01:34:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1407.596,0.54,0.12,0.051,10.0,10.00000342448824,2.0,2.0000000228039165,2.815192032098702,0.10864551880280775,-0.10864551880280775,0.0669788412958915,0.0,True,6.130181505468505,50.0,0.2319179664016953,5.0,0.010000000001140198,0.5,1.034195512003187,15.0,True
2021-08-01 01:36:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.9033999997191131,937.97,0.49,0.16,0.05,10.0,10.00000228299216,2.0,2.000000015202611,1.8759400142595932,0.10444057286076043,-0.10444057286076043,0.06277389896726071,0.0,True,5.3930468826667965,50.0,0.23160810102016655,5.0,0.011344924966656487,0.5,1.0000000025112914,15.0,True
2021-08-01 01:38:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1020.512,0.49,0.16,0.05,10.0,10.000001521994774,2.0,2.000000010135074,2.0410240103429644,0.10540034870487577,-0.10540034870487577,0.0637336772203204,0.0,True,5.536501532207728,50.0,0.23160810031515386,5.0,0.011551279977781449,0.5,1.0000000016741943,15.0,True
2021-08-01 01:40:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1078.279,0.49,0.16,0.05,10.0,10.000001014663182,2.0,2.000000006756716,2.156558007285625,0.1060720476934385,-0.1060720476934385,0.06440537781484604,0.0,True,5.636898236205322,50.0,0.23160809984514547,5.0,0.011695697485192513,0.5,1.0000000011161294,15.0,True
2021-08-01 01:42:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.5879000420682132,1093.99,0.24,0.12,0.05,10.0,10.000000676442122,2.0,2.0000000045044772,2.187980004927853,0.10488820969358678,-0.10488820969358678,0.06322154088563627,0.0,True,5.589708218764501,50.0,0.23005877792878787,5.0,0.010000000000225225,0.5,1.0000000007440863,15.0,True
2021-08-01 01:44:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1163.914,0.24,0.12,0.339,10.0,10.000000450961414,2.0,2.000000003002985,2.3278280034952163,0.10540333788817725,-0.10540333788817725,0.06373666979398802,0.0,True,5.675563039261813,50.0,0.23005877772129263,5.0,0.01000000000015015,0.5,1.0000000004960576,15.0,True
2021-08-01 01:46:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1236.008,0.17,0.09,0.791,10.0,10.000000300640943,2.0,2.00000000200199,2.472016002474476,0.09866297361599323,-0.09866297361599323,0.056996305997644846,0.0,True,5.7455985010173,50.0,0.10219133906293816,5.0,0.0100000000001001,0.5,1.000000000330705,15.0,True
2021-08-01 01:48:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.5672000008635223,1178.058,0.17,0.09,0.366,10.0,10.000000200427296,2.0,2.00000000133466,2.356116001572307,0.10494632922107797,-0.10494632922107797,0.06327966191995682,0.0,True,5.696704430410884,50.0,0.21963277383596128,5.0,0.010000000000066733,0.5,1.00000000022047,15.0,True
2021-08-01 01:50:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1242.592,0.17,0.09,0.485,10.0,10.000000133618197,2.0,2.000000000889773,2.485184001105625,0.10252478656326147,-0.10252478656326147,0.06085811947362516,0.0,True,5.793667983054393,50.0,0.166001992384173,5.0,0.010000000000044489,0.5,1.00000000014698,15.0,True
2021-08-01 01:52:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1420.912,0.24,0.08,1.094,10.0,10.000000089078798,2.0,2.000000000593182,2.8418240008428595,0.09881287587067673,-0.09881287587067673,0.05714620892203031,0.0,True,6.027975567470622,50.0,0.07461349135743747,5.0,0.010000000000029659,0.5,1.0000000000979867,15.0,True
2021-08-01 01:54:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.8215000163763762,1370.654,0.24,0.08,1.159,10.0,10.000000059385865,2.0,2.000000000395455,2.7413080005420314,0.09801660528376746,-0.09801660528376746,0.056349938429114295,0.0,True,5.933540948382022,50.0,0.07051237032194248,5.0,0.010000000000019773,0.5,1.0000000000653244,15.0,True
2021-08-01 01:56:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1160.906,0.54,0.11,0.399,10.0,10.000000039590576,2.0,2.0000000002636367,2.321812000306057,0.10386121002896621,-0.10386121002896621,0.06219454323697522,0.0,True,5.6631778531009775,50.0,0.2038477878185792,5.0,0.010000000000013182,0.5,1.0000000000435496,15.0,True
2021-08-01 01:58:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1104.389,0.54,0.11,0.05,10.0,10.000000026393717,2.0,2.0000000001757576,2.2087780001941044,0.10509987660307993,-0.10509987660307993,0.0634332098528637,0.0,True,5.60763398509098,50.0,0.23191796324937866,5.0,0.010000000000008788,0.5,1.000000000029033,15.0,True
2021-08-01 02:00:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.6119999927468598,1234.282,0.54,0.11,0.05,10.0,10.000000017595811,2.0,2.0000000001171716,2.4685640001446227,0.10644333200978681,-0.10644333200978681,0.06477666528742045,0.0,True,5.831543224279537,50.0,0.23191796324121708,5.0,0.010000000000005858,0.5,1.0000000000193554,15.0,True
2021-08-01 02:02:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1301.73,0.41,0.15,0.05,10.0,10.00000001173054,2.0,2.0000000000781144,2.6034600001016837,0.10809584321380628,-0.10809584321380628,0.06642917651000647,0.0,True,5.994135135615053,50.0,0.23111231600434842,5.0,0.011504324999828735,0.5,1.0000000000129037,15.0,True
2021-08-01 02:04:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1576.752,0.41,0.15,0.05,10.0,10.00000000782036,2.0,2.000000000052076,3.153504000082111,0.11281036646793802,-0.11281036646793802,0.07114369977651593,0.0,True,6.470547407604909,50.0,0.23111231600073365,5.0,0.012191879999886005,0.5,1.127168602908343,15.0,True
2021-08-01 02:06:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.5810999902896583,1546.346,0.21,0.1,0.05,10.0,10.000000005213574,2.0,2.0000000000347176,3.092692000053685,0.11061150670062923,-0.11061150670062923,0.06894484001745894,0.0,True,6.369478392647612,50.0,0.2298728587192367,5.0,0.010000000000001737,0.5,1.0879241311079317,15.0,True
2021-08-01 02:08:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1553.123,0.21,0.1,0.401,10.0,10.000000003475716,2.0,2.000000000023145,3.1062460000359473,0.10864018646218285,-0.10864018646218285,0.06697351978451378,0.0,True,6.339040568842587,50.0,0.20080267702859905,5.0,0.010000000000001157,0.5,1.0745272048213472,15.0,True
2021-08-01 02:10:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1537.329,0.21,0.1,0.663,10.0,10.000000002317144,2.0,2.00000000001543,3.074658000023721,0.10359994074179969,-0.10359994074179969,0.0619332740677981,0.0,True,6.280374909831407,50.0,0.12196508021955953,5.0,0.01000000000000077,0.5,1.0517483430428294,15.0,True
2021-08-01 02:12:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.7766999662853777,1462.815,0.17,0.08,0.263,10.0,10.000000001544763,2.0,2.0000000000102864,2.925630000015047,0.10879264904149998,-0.10879264904149998,0.06712598236994335,0.0,True,6.199927856840611,50.0,0.22962496726004952,5.0,0.010000000000000515,0.5,1.0222847551947227,15.0,True
2021-08-01 02:14:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1185.952,0.17,0.08,0.399,10.0,10.000000001029841,2.0,2.0000000000068576,2.371904000008133,0.10399184753416198,-0.10399184753416198,0.062325180864235344,0.0,True,5.706352087042197,50.0,0.20155479182086442,5.0,0.010000000000000342,0.5,1.0000000000011329,15.0,True
2021-08-01 02:16:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1245.46,0.37,0.09,1.166,10.0,10.00000000068656,2.0,2.000000000004572,2.490920000005694,0.09673862098437985,-0.09673862098437985,0.05507195431553988,0.0,True,5.716891833516719,50.0,0.07090363061482852,5.0,0.01000000000000023,0.5,1.0000000000007552,15.0,True
2021-08-01 02:18:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.650799997150898,1189.966,0.37,0.09,1.049,10.0,10.000000000457707,2.0,2.000000000003048,2.3799320000036266,0.09667743693783146,-0.09667743693783146,0.05501077026971591,0.0,True,5.635271410529862,50.0,0.07855610368804677,5.0,0.010000000000000153,0.5,1.0000000000005034,15.0,True
2021-08-01 02:20:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1014.746,0.53,0.09,0.398,10.0,10.000000000305137,2.0,2.0000000000020317,2.0294920000020618,0.10237496912473808,-0.10237496912473808,0.06070830245710549,0.0,True,5.411347598306598,50.0,0.20428958691538976,5.0,0.010000000000000103,0.5,1.0000000000003357,15.0,True
2021-08-01 02:22:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1074.386,0.6,0.15,0.05,10.0,10.000000000203425,2.0,2.0000000000013545,2.148772000001455,0.1055655861857965,-0.1055655861857965,0.06389891951848589,0.0,True,5.606904582598626,50.0,0.23228980040880134,5.0,0.010935964999997026,0.5,1.0000000000002238,15.0,True
2021-08-01 02:24:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,1.5001000137999654,978.004,0.6,0.15,0.05,10.0,10.000000000135616,2.0,2.000000000000903,1.956008000000883,0.10444744283315752,-0.10444744283315752,0.06278077616606155,0.0,True,5.439823757195228,50.0,0.2322898004087383,5.0,0.010695009999998015,0.5,1.0000000000001492,15.0,True
2021-08-01 02:26:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1283.439,0.37,0.14,0.05,10.0,10.000000000090411,2.0,2.0000000000006017,2.5668780000007723,0.10733251252153861,-0.10733251252153861,0.06566584585458575,0.0,True,5.932885213411628,50.0,0.2308644245377754,5.0,0.01070859749999868,0.5,1.0000000000000995,15.0,True
2021-08-01 02:28:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1301.222,0.37,0.14,0.05,10.0,10.000000000060274,2.0,2.000000000000401,2.6024440000005216,0.10753810298633311,-0.10753810298633311,0.06587143631947565,0.0,True,5.963593690893567,50.0,0.23086442453774755,5.0,0.010753054999999118,0.5,1.0000000000000664,15.0,True
2021-08-01 02:30:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,2.038000035099685,1457.128,0.27,0.14,0.05,10.0,10.000000000040183,2.0,2.0000000000002673,2.9142560000003894,0.10975623097697708,-0.10975623097697708,0.06808956431018322,0.0,True,6.229097073211678,50.0,0.2302446958981983,5.0,0.011142819999999415,0.5,1.0393937750511946,15.0,True
2021-08-01 02:32:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1258.167,0.21,0.1,0.762,10.0,10.00000000002679,2.0,2.000000000000178,2.516334000000224,0.09914246862290074,-0.09914246862290074,0.05747580195614929,0.0,True,5.78727612937933,50.0,0.10628830678344564,5.0,0.010000000000000009,0.5,1.0000000000000295,15.0,True
2021-08-01 02:34:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1241.268,0.21,0.1,1.156,10.0,10.00000000001786,2.0,2.0000000000001186,2.4825360000001475,0.0966801733249859,-0.0966801733249859,0.0550135066582627,0.0,True,5.710865674050303,50.0,0.07050558239215429,5.0,0.010000000000000007,0.5,1.0000000000000195,15.0,True
2021-08-01 02:36:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,True,safe_grid_refresh,2.5366999907419086,1114.728,0.18,0.08,1.484,10.0,10.000000000011907,2.0,2.000000000000079,2.2294560000000883,0.0942682612066574,-0.0942682612066574,0.05260159453995305,0.0,True,5.4533763280932925,50.0,0.05502386734630598,5.0,0.010000000000000005,0.5,1.000000000000013,15.0,True
2021-08-01 02:38:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,5,False,held_previous_target,0.0,1109.946,0.18,0.08,1.827,10.0,10.000000000007939,2.0,2.000000000000053,2.2198920000000584,0.0934050813616027,-0.0934050813616027,0.0517384146949109,0.0,True,5.403973128058758,50.0,0.04490314154568308,5.0,0.010000000000000002,0.5,1.0000000000000087,15.0,True
2021-08-01 00:00:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,15,True,safe_grid_refresh,2.247299998998642,1260.223,0.45,0.09,0.05,39.257423111,47.257423111,2.1369899639999996,6.136989964,7.733975903401972,0.2455679867485335,-0.2455679867485335,0.06599660929220015,0.0,True,5.9373733638815445,50.0,0.2387637340876945,5.0,0.0102,0.5,1.0088,15.0,True
2021-08-01 00:02:00,agtrup_bluekolding_2min,sensor_flatline_40min,False,15,False,held_previous_target,0.0,750.6,0.4,0.11,0.05,39.257423111,44.59075644433334,2.1369899639999996,4.803656630666667,3.6056246669784,0.2234841803704025,-0.2234841803704025,0.06035724735851363,0.0,True,5.034666666666666,50.0,0.23597941711631482,5.0,0.010133333333333334,0.5,1.0058666666666667,15.0,True
