timestamp,actual_bod_proxy_mgL,actual_nh3_mgL,actual_tn_mgL,baseline_kla_d1,baseline_nrr_m3h,steady_kla_d1,steady_nrr_m3h,dynamic_kla_d1,dynamic_nrr_m3h,baseline_energy,steady_energy,dynamic_energy,baseline_pred_bod_proxy_mgL,baseline_pred_nh3_mgL,baseline_pred_tn_mgL,steady_pred_bod_proxy_mgL,steady_pred_nh3_mgL,steady_pred_tn_mgL,dynamic_pred_bod_proxy_mgL,dynamic_pred_nh3_mgL,dynamic_pred_tn_mgL,gamma_used,baseline_is_compliant,steady_is_compliant,dynamic_is_compliant
2025-07-03 13:00:00,1.7588934999999999,0.64,4.72791,91.83275147837202,6352.8813644180955,90.0,5040.0,71.77904883833426,5049.683498846945,0.9220435685567198,0.8747666430154137,0.7776081949297161,1.7588934999999999,0.64,4.72791,1.7588934999999999,0.64,4.718304489592762,1.7588934999999999,1.366598094521295,4.622075167785834,0.8999999999999999,True,True,True
2025-07-03 13:30:00,1.7588934999999999,0.64,4.72791,93.88472275098349,6582.434629491345,90.0,5040.0,69.8657272626996,5126.444513967825,0.8883619575988659,0.8241017981020492,0.7357835973564658,1.7588934999999999,0.64,4.72791,1.7588934999999999,0.64,4.717385485199586,1.7588934999999999,1.4316710491853664,4.612634173177956,0.8999999999999999,True,True,True
2025-07-03 14:00:00,2.0068859999999997,0.655,4.71836,95.93669402359497,6811.987894564593,90.0,5040.0,64.01275473160737,5115.713523693783,0.8529961114534332,0.7734369531886848,0.6915357379191923,2.0068859999999997,0.655,4.71836,2.0068859999999997,0.655,4.706799266486672,2.0068859999999997,1.6003979942325839,4.443639374659555,0.8999999999999999,True,True,True
2025-07-03 14:30:00,2.2548785,0.67,4.70881,97.93131932030357,6617.213361612905,90.0,5040.0,71.98174758646168,5071.002772826451,0.8806422596724187,0.7948188408455887,0.7087542710555116,2.2548785,0.67,4.70881,2.2548785,0.67,4.6902394212742236,2.2548785,1.6541590450821515,4.390621095056811,0.8999999999999999,True,True,True
2025-07-03 15:00:00,2.2548785,0.67,4.70881,99.92594461701219,6422.4388286612175,90.0,5040.0,69.53467856601436,5189.790212551151,0.909001629919775,0.8162007285024928,0.7305012057104625,2.2548785,0.67,4.70881,2.2548785,0.67,4.684055862045109,2.2548785,1.7297833916521361,4.311324584084862,0.8999999999999999,True,True,True
2025-07-03 15:30:00,2.2548785,0.67,4.70881,96.5847373241472,6610.21038745913,90.0,5040.0,64.99505683211652,5401.545496344113,0.8762053089888264,0.7975498574091555,0.7201920001268518,2.2548785,0.67,4.70881,2.2548785,0.67,4.677141158268485,2.2548785,1.9148002514147826,4.1230022325767175,0.8999999999999999,True,True,True
2025-07-03 16:00:00,2.229101,0.6799999999999999,4.80356,93.2435300312822,6797.981946257042,90.0,5040.0,72.06787646305895,5107.369401336032,0.8444205957210201,0.7788989863158181,0.6958700374858692,2.229101,0.6799999999999999,4.80356,2.229101,0.6799999999999999,4.764272350140173,2.229101,2.049587107666105,4.089155436611921,0.8999999999999999,True,True,True
2025-07-03 16:30:00,2.2033234999999998,0.69,4.89831,95.53780139215353,6921.059838815043,90.0,5040.0,63.94773131857244,5091.789376732799,0.792094745879892,0.7141435841857992,0.6392046327242157,2.2033234999999998,0.69,4.89831,2.2033234999999998,0.69,4.850801003035966,2.2033234999999998,2.3070675165570043,3.932748432866211,0.8999999999999999,True,True,True
2025-07-03 17:00:00,2.2033234999999998,0.69,4.89831,97.83207275302485,7044.137731373044,90.0,5040.0,61.99533386552291,5062.485575259311,0.7373788911725909,0.6493881820557801,0.5821591211748625,2.2033234999999998,0.69,4.89831,2.2033234999999998,0.69,4.841969657962501,2.2077416506934675,2.189108505703653,3.648913943019637,0.8999999999999999,True,True,True
2025-07-03 17:30:00,2.2033234999999998,0.69,4.89831,99.38487586010783,7664.486705735386,90.0,5040.0,60.05994314946786,5073.679879534768,0.7954075463544215,0.6813544884070697,0.6101808821672525,2.2033234999999998,0.69,4.89831,2.2033234999999998,0.69,4.830907513605496,2.270438087796134,2.0635223156874574,3.3469268904219485,0.8999999999999999,True,True,True
2025-07-03 18:00:00,2.2853985,0.7,4.89186,100.9376789671908,8284.835680097727,90.0,5040.0,60.32451725505251,5468.939073741828,0.854243829911632,0.7133207947583596,0.6488400699380167,2.2853985,0.7,4.89186,2.2853985,0.7,4.811402959301946,2.4073631398091893,1.9543076271854014,3.054430607664019,0.8999999999999999,True,True,True
2025-07-03 18:30:00,2.3674735,0.71,4.88541,98.01666927492889,7850.881460746485,90.0,5040.0,60.93178858937408,5596.392104989902,0.8710989249825806,0.7533033444985279,0.6871988690556774,2.3674735,0.71,4.88541,2.3674735,0.71,4.79334862362935,2.529132578460931,1.8496335427560335,2.773371199016295,0.8999999999999999,True,True,True
2025-07-03 19:00:00,2.3674735,0.71,4.88541,95.09565958266695,7416.927241395243,90.0,5040.0,60.11091648385334,5388.070986805799,0.8861136777753965,0.7932858942386962,0.7162577477112213,2.3674735,0.71,4.88541,2.3674735,0.71,4.783279720212177,2.596674734575354,1.7303914998815157,2.4881928779642144,0.8999999999999999,True,True,True
2025-07-03 19:30:00,2.3674735,0.71,4.88541,99.26095668335422,7230.117494773276,90.0,5040.0,62.43669124725318,5120.110496227534,0.8507225269047748,0.7446531263435548,0.6666511721565174,2.3674735,0.71,4.88541,2.3674735,0.71,4.773927406741644,2.596674734575354,1.625259753512959,2.236883098424435,0.8999999999999999,True,True,True
2025-07-03 20:00:00,2.233091,0.63,4.78676,103.42625378404149,7043.307748151309,90.0,5040.0,72.5180668483071,5133.767445903963,0.8120481550321672,0.6960203584484136,0.6248445412954197,2.233091,0.63,4.78676,2.233091,0.63,4.666652537896957,2.462292234575354,1.5285974882379432,2.1384746624241995,0.8999999999999999,True,True,True
2025-07-03 20:30:00,2.0987085,0.55,4.68811,104.75181584852285,7321.944238802518,90.0,5040.0,68.9753358514595,5625.635019209708,0.8952413527636484,0.7580364384012132,0.6921855124254338,2.0987085,0.55,4.68811,2.0987085,0.55,4.568024621896628,2.327909734575354,1.424453816253858,2.0401736419973187,0.8999999999999999,True,True,True
2025-07-03 21:00:00,2.0987085,0.55,4.68811,106.0773779130042,7600.580729453727,90.0,5040.0,67.11865537171265,5178.643835950399,0.9797792599870389,0.8200525183540127,0.7335229577450711,2.0987085,0.55,4.68811,2.0987085,0.55,4.568048863387115,2.327909734575354,1.396641964312085,2.0405756433525384,0.8999999999999999,True,True,True
2025-07-03 21:30:00,2.0987085,0.55,4.68811,106.08121037849203,7408.965890950088,90.0,5040.0,68.50080890200798,5193.9617407278465,0.9906082722193178,0.8343067521965456,0.7463083943373916,2.0987085,0.55,4.68811,2.0987085,0.55,4.568071624263692,2.327909734575354,1.3713444501007148,2.040941744130114,0.8999999999999999,True,True,True
2025-07-03 22:00:00,2.155356,0.49,4.60431,106.08504284397986,7217.351052446448,90.0,5040.0,73.87983262380021,5053.520289481429,1.001438171360353,0.8485609860390784,0.7561621133063352,2.155356,0.49,4.60431,2.155356,0.49,4.484292851738531,2.384557234575354,1.297669401823946,1.9573407273614825,0.8999999999999999,True,True,True
2025-07-03 22:30:00,2.2120035,0.43,4.52051,106.25835206961972,6808.544155194679,90.0,5040.0,69.51507352452482,5211.603908077723,0.9526377479255392,0.8146902739095927,0.7299208031817788,2.2120035,0.43,4.52051,2.2120035,0.43,4.400510457102818,2.441204734575354,1.2141133944268856,1.8738819370133901,0.8999999999999999,True,True,True
2025-07-03 23:00:00,2.2120035,0.43,4.52051,106.43166129525959,6399.73725794291,90.0,5040.0,63.232488853738516,5336.472454405921,0.9037391609777001,0.7808195617801073,0.7041418785652005,2.2120035,0.43,4.52051,2.2120035,0.43,4.4005242745367354,2.441204734575354,1.000625890288035,1.9165200266852291,0.8999999999999999,True,True,True
2025-07-03 23:30:00,2.2120035,0.43,4.52051,103.62547285210306,7400.423563215412,90.0,5040.0,63.51288305861827,5048.4702863761695,0.9361577807657664,0.7981697542025206,0.7112183770741731,2.2120035,0.43,4.52051,2.2120035,0.43,4.402249060239909,2.441204734575354,0.794008986224678,1.9579342917788254,0.8999999999999999,True,True,True
2025-07-04 00:00:00,2.1618835,0.41000000000000003,4.3522099999999995,100.81928440894652,8401.109868487914,90.0,5040.0,62.521590989164544,5147.858334609057,0.9677884513068998,0.8155199466249341,0.7290244037649228,2.1618835,0.41000000000000003,4.3522099999999995,2.1618835,0.41000000000000003,4.236229821122959,2.391084734575354,0.5572611289729427,1.8331762919637793,0.8999999999999999,True,True,True
2025-07-04 00:30:00,2.1117635,0.39,4.18391,98.479907010071,8156.259111471381,90.0,5040.0,67.65617681249317,5102.867049900664,0.915311589981481,0.7846535910662846,0.7008355172309063,2.1117635,0.39,4.18391,2.1117635,0.39,4.069988879050124,2.340964734575354,0.3884454332195588,1.6949635948191057,0.8999999999999999,True,True,True
2025-07-04 01:00:00,2.1117635,0.39,4.18391,96.1405296111955,7911.408354454848,90.0,5040.0,62.609247857600366,5381.8594172029725,0.863956801547104,0.7537872355076354,0.6816199903191866,2.1117635,0.39,4.18391,2.1117635,0.39,4.071834567814081,2.340964734575354,0.17287278414134533,1.7383152236126629,0.8999999999999999,True,True,True
2025-07-04 01:30:00,2.1117635,0.39,4.18391,95.51348273511033,7635.721202037543,90.0,5040.0,70.7386662203709,5045.6518746435295,0.8924921049195523,0.7914022238805503,0.7049234562978812,2.1117635,0.39,4.18391,2.1117635,0.39,4.073545629242221,2.340964734575354,0.05854317662527528,1.7616831714983685,0.8999999999999999,True,True,True
2025-07-04 02:00:00,2.1088234999999997,0.4,4.19566,94.88643585902516,7360.034049620236,90.0,5040.0,72.174391021095,5555.050119941144,0.9206441670613597,0.8290172122534651,0.7516476250992176,2.1088234999999997,0.4,4.19566,2.1088234999999997,0.4,4.086863164045573,2.3380247345753538,0.04221737289490953,1.8094188851839619,0.8999999999999999,True,True,True
2025-07-04 02:30:00,2.1058835,0.41,4.20741,96.6996881899446,7316.910110429324,90.0,5040.0,74.91495741613821,5819.686986633353,0.9438887544468388,0.8425769167470649,0.7780517037436084,2.1058835,0.41,4.20741,2.1058835,0.41,4.10130332430264,2.335084734575354,0.034886757329576565,1.845042535936077,0.8999999999999999,True,True,True
2025-07-04 03:00:00,2.1058835,0.41,4.20741,98.51294052086405,7273.786171238412,90.0,5040.0,70.13890790936435,6406.330078958594,0.9675248062229149,0.8561366212406647,0.7988128436489826,2.1058835,0.41,4.20741,2.1058835,0.41,4.10395706030116,2.335084734575354,0.010025413467374608,1.889658117483945,0.8999999999999999,True,True,True
2025-07-04 03:30:00,2.1058835,0.41,4.20741,96.7456409137812,7089.481742672762,90.0,5040.0,89.33641024854228,6967.635749973497,0.945975359814339,0.85029214211278,0.8998532108921962,2.1058835,0.41,4.20741,2.1058835,0.41,4.1064279808520086,2.335084734575354,0.010025413467374608,1.8897249372978826,0.8999999999999999,True,True,True
2025-07-04 04:00:00,2.139291,0.48,4.4058600000000006,94.97834130669835,6905.177314107113,90.0,5040.0,82.96157475489528,8574.812278226123,0.9245936147046876,0.8444476629848953,0.9020770981724048,2.139291,0.48,4.4058600000000006,2.139291,0.48,4.30715958490644,2.368492234575354,0.08002541346737461,2.0872494512899893,0.8999999999999999,True,True,True
2025-07-04 04:30:00,2.1726984999999996,0.55,4.60431,95.16678871557176,6882.493933224749,90.0,5040.0,72.61539226551807,7408.972996026956,0.8793966082622071,0.8006046283965012,0.7783157709567126,2.1726984999999996,0.55,4.60431,2.1726984999999996,0.55,4.507947708457953,2.4018997345753537,0.12382346983601702,2.3203539973749288,0.8999999999999999,True,True,True
2025-07-04 05:00:00,2.1726984999999996,0.55,4.60431,95.35523612444514,6859.810552342385,90.0,5040.0,84.5503781604223,8882.292428479597,0.8340680068743009,0.7567615938081069,0.8358040071664439,2.1726984999999996,0.55,4.60431,2.1726984999999996,0.55,4.5103403523564,2.4018997345753537,0.12382346983601702,2.3170114555446437,0.8999999999999999,True,True,True
2025-07-04 05:30:00,2.1726984999999996,0.55,4.60431,95.16715075911304,6899.907490985779,90.0,5040.0,102.19509504375155,9287.354589034992,0.8345619961170991,0.7570766566719165,0.9360114528306707,2.1726984999999996,0.55,4.60431,2.1726984999999996,0.55,4.516458132229658,2.4018997345753537,0.12382346983601702,2.3131090995211507,0.8999999999999999,True,True,True
2025-07-04 06:00:00,2.1726984999999996,0.615,4.67366,94.97906539378094,6940.0044296291735,90.0,5040.0,83.35966880744226,9090.62686346069,0.8350550206347825,0.7573917195357263,0.8361885116149024,2.1726984999999996,0.615,4.67366,2.1726984999999996,0.615,4.592050312910928,2.4018997345753537,0.18882346983601697,2.3789619574173324,0.8999999999999999,True,True,True
2025-07-04 06:30:00,2.1726984999999996,0.68,4.74301,94.87121703464098,7343.292983209747,90.0,5040.0,83.44721114532987,9344.651744343575,0.8162629231283804,0.7290926911345388,0.816872845423197,2.1726984999999996,0.68,4.74301,2.1726984999999996,0.68,4.668759228861439,2.4018997345753537,0.253823469836017,2.445243188844832,0.8999999999999999,True,True,True
2025-07-04 07:00:00,2.1726984999999996,0.68,4.74301,94.76336867550103,7746.5815367903215,90.0,5040.0,81.87619739129883,9325.61781998557,0.7975204447099056,0.7007936627333512,0.7823764490346369,2.1726984999999996,0.68,4.74301,2.1726984999999996,0.68,4.6771665807643785,2.4018997345753537,0.253823469836017,2.4429595598238096,0.8999999999999999,True,True,True
2025-07-04 07:30:00,2.1726984999999996,0.68,4.74301,95.65316709960109,7469.695762969282,90.0,5040.0,86.34401749642379,9297.292546461073,0.8258156568359658,0.7312890057572861,0.8315920494258476,2.1726984999999996,0.68,4.74301,2.1726984999999996,0.68,4.68490191169476,2.4018997345753537,0.253823469836017,2.4402048547841004,0.8999999999999999,True,True,True
2025-07-04 08:00:00,1.9784659999999996,0.65,4.87396,96.54296552370114,7192.8099891482425,90.0,5040.0,87.11793842950672,9255.13776846149,0.8545526791642833,0.7617843487812209,0.8639323224309323,1.9784659999999996,0.65,4.87396,1.9784659999999996,0.65,4.822871987964089,2.2076672345753536,0.22382346983601697,2.5670290360510135,0.8999999999999999,True,True,True
2025-07-04 08:30:00,1.7842334999999998,0.62,5.00491,97.39531328345473,6872.609060444328,90.0,5040.0,98.98388264348333,9278.473346035093,0.8679257321866398,0.7787958436271221,0.9428034797982447,1.7842334999999998,0.62,5.00491,1.7842334999999998,0.62,4.961978094055348,2.0134347345753536,0.19382346983601695,2.692540838021051,0.8999999999999999,True,True,True
2025-07-04 09:00:00,1.7842334999999998,0.62,5.00491,98.24766104320832,6552.408131740413,90.0,5040.0,83.47023744723258,9333.70355541759,0.8815091844496549,0.7958073384730231,0.880042810127108,1.7842334999999998,0.62,5.00491,1.7842334999999998,0.62,4.969154897424923,2.0134347345753536,0.19382346983601695,2.6855331705624863,0.8999999999999999,True,True,True
2025-07-04 09:30:00,1.7842334999999998,0.62,5.00491,98.00853009743317,6508.309463786814,90.0,5040.0,82.73636419875581,9352.055320258527,0.8555619040694072,0.7737798014726687,0.855920342457486,1.7842334999999998,0.62,5.00491,1.7842334999999998,0.62,4.976147159306404,2.0134347345753536,0.19382346983601695,2.678370494628404,0.8999999999999999,True,True,True
2025-07-04 10:00:00,2.001461,0.605,4.96571,97.769399151658,6464.210795833216,90.0,5040.0,83.31447271173634,9260.314030057056,0.8296999053161805,0.7517522644723142,0.8355118951035074,2.001461,0.605,4.96571,2.001461,0.605,4.943753114636506,2.2306622345753535,0.17882346983601694,2.632122596653374,0.8999999999999999,True,True,True
2025-07-04 10:30:00,2.2186885,0.59,4.92651,97.83547103803133,6491.752765275789,90.0,5040.0,93.48663549724225,9355.808898112226,0.8270567364111387,0.748187834762702,0.8849254503928039,2.2186885,0.59,4.92651,2.2186885,0.59,4.911448543713285,2.4478897345753534,0.16382346983601692,2.585831840995066,0.8999999999999999,True,True,True
2025-07-04 11:00:00,2.2186885,0.59,4.92651,97.90154292440465,6519.294734718363,90.0,5040.0,84.86521218769683,9350.106924369424,0.8244107175587571,0.7446234050530899,0.8387762158269684,2.2186885,0.59,4.92651,2.2186885,0.59,4.9184320232624374,2.4478897345753534,0.16382346983601692,2.5788627535580733,0.8999999999999999,True,True,True
2025-07-04 11:30:00,2.2186885,0.59,4.92651,97.74969301612248,6778.056335929405,90.0,5040.0,94.86318859159437,8938.17887667608,0.8488890921069653,0.7616118766972432,0.8941401598224117,2.2186885,0.59,4.92651,2.2186885,0.59,4.926613676040679,2.4478897345753534,0.16382346983601692,2.573685501769853,0.8999999999999999,True,True,True
2025-07-04 12:00:00,2.1896734999999996,0.58,4.934010000000001,97.59784310784032,7036.817937140446,90.0,5040.0,113.29109710724578,9171.476383518859,0.8733255763943275,0.7786003483413966,1.0138695267809288,2.1896734999999996,0.58,4.934010000000001,2.1896734999999996,0.58,4.943380228432435,2.418874734575353,0.1538234698360169,2.5762375722918973,0.8999999999999999,True,True,True
2025-07-04 12:30:00,2.1606585,0.57,4.94151,95.22060899461306,7072.322226840111,90.0,5040.0,93.7749055459334,8687.92709500381,0.8622440348860138,0.7788370731339046,0.8994818310399012,2.1606585,0.57,4.94151,2.1606585,0.57,4.960352319028802,2.3898597345753534,0.1438234698360169,2.579966990644656,0.8999999999999999,True,True,True
2025-07-04 13:00:00,2.1606585,0.57,4.94151,92.84337488138578,7107.826516539778,90.0,5040.0,108.06050134501511,8982.728757235436,0.8511333125621937,0.7790737979264125,0.9821993343100317,2.1606585,0.57,4.94151,2.1606585,0.57,4.970031830701979,2.3898597345753534,0.1438234698360169,2.5755940720463424,0.8999999999999999,True,True,True
2025-07-04 13:30:00,2.1606585,0.57,4.94151,93.20353335957145,7335.252839639676,90.0,5040.0,114.30420994422015,9241.631031567582,0.8633283231654931,0.7829946345501093,1.026536455294662,2.1606585,0.57,4.94151,2.1606585,0.57,4.980642704501936,2.3898597345753534,0.1438234698360169,2.571285514649629,0.8999999999999999,True,True,True
2025-07-04 14:00:00,2.216116,0.53,4.93991,93.56369183775712,7562.679162739573,90.0,5040.0,101.22615167403917,9351.76649424307,0.8755463016672107,0.786915471173806,0.9654359776497117,2.216116,0.53,4.93991,2.216116,0.53,4.990561877239075,2.4453172345753535,0.10382346983601698,2.5657639818404916,0.8999999999999999,True,True,True
2025-07-04 14:30:00,2.2715735,0.49,4.93831,92.66087179020877,7237.0491094498975,90.0,5040.0,86.0630815909411,9351.506444668321,0.8602160117126467,0.7854084012750524,0.8841751845457642,2.2715735,0.49,4.93831,2.2715735,0.49,4.999338903788175,2.5007747345753537,0.06382346983601694,2.55926318343756,0.8999999999999999,True,True,True
2025-07-04 15:00:00,2.2715735,0.49,4.93831,91.75805174266041,6911.419056160223,90.0,5040.0,80.53340569818799,7961.81254090777,0.8449207055265828,0.783901331376299,0.8153585607901446,2.2715735,0.49,4.93831,2.2715735,0.49,5.008471038807378,2.5007747345753537,0.06382346983601694,2.5566595059785646,0.8999999999999999,True,True,True
2025-07-04 15:30:00,2.2715735,0.49,4.93831,91.68018211795169,6844.549905757185,90.0,5040.0,81.4804286816442,9306.58966707444,0.8286065321803952,0.7700350928792284,0.8446453627816619,2.2715735,0.49,4.93831,2.2715735,0.49,5.017327786858988,2.5007747345753537,0.06382346983601694,2.5506102719821833,0.8999999999999999,True,True,True
2025-07-04 16:00:00,2.2699285,0.485,4.892110000000001,91.60231249324298,6777.680755354147,90.0,5040.0,85.80226375277098,9309.34833092075,0.8123098731820173,0.7561688543821579,0.853425498996225,2.2699285,0.485,4.892110000000001,2.2699285,0.485,4.979704886293065,2.4991297345753534,0.05882346983601694,2.498168063036742,0.8999999999999999,True,True,True
2025-07-04 16:30:00,2.2682835,0.48,4.84591,91.48816173008828,6834.5332281938345,90.0,5040.0,100.88382061085854,9348.986655184844,0.8156268593132603,0.758453029901034,0.9324367540012859,2.2682835,0.48,4.84591,2.2682835,0.48,4.942264123561385,2.4974847345753535,0.053823469836016935,2.4459406491701388,0.8999999999999999,True,True,True
2025-07-04 17:00:00,2.2682835,0.48,4.84591,91.37401096693357,6891.385701033522,90.0,5040.0,109.0402988466828,9335.812530064533,0.8189393972420672,0.7607372054199101,0.9756734070382826,2.2682835,0.48,4.84591,2.2682835,0.48,4.951199765315613,2.4974847345753535,0.053823469836016935,2.4402446313907635,0.8999999999999999,True,True,True
2025-07-04 17:30:00,2.2682835,0.48,4.84591,91.55572380968263,7124.457199389862,90.0,5040.0,91.37868245408833,9331.04616466768,0.8310635524262585,0.7654309865759463,0.8912803829165947,2.2682835,0.48,4.84591,2.2682835,0.48,4.961133314696109,2.4974847345753535,0.053823469836016935,2.4352547371028903,0.8999999999999999,True,True,True
2025-07-04 18:00:00,2.301271,0.475,4.726710000000001,91.7374366524317,7357.528697746201,90.0,5040.0,93.06696987266139,9355.860345913256,0.843201547764352,0.7701247677319828,0.9053508086954899,2.301271,0.475,4.726710000000001,2.301271,0.475,4.852839663819374,2.5304722345753534,0.04882346983601693,2.3116725122975654,0.8999999999999999,True,True,True
2025-07-04 18:30:00,2.3342585,0.47,4.60751,92.10144712716716,7225.793784221876,90.0,5040.0,105.78471892230645,9337.070322430021,0.8447261448081115,0.7733839514846887,0.9735401408657106,2.3342585,0.47,4.60751,2.3342585,0.47,4.743756724648259,2.5634597345753534,0.043823469836016926,2.188040159438977,0.8999999999999999,True,True,True
2025-07-04 19:00:00,2.3342585,0.47,4.60751,92.46545760190263,7094.058870697551,90.0,5040.0,85.81827707434414,9138.199167724842,0.8462687152816255,0.7766431352373946,0.8685516156677755,2.3342585,0.47,4.60751,2.3342585,0.47,4.7531025957291995,2.5634597345753534,0.043823469836016926,2.1839331076608803,0.8999999999999999,True,True,True
2025-07-04 19:30:00,2.3342585,0.47,4.60751,94.15219622095725,6848.682785413834,90.0,5040.0,93.70803430235057,9357.154005451077,0.8582202906245227,0.7863518075828483,0.9253681800399741,2.3342585,0.47,4.60751,2.3342585,0.47,4.7614923051485265,2.5634597345753534,0.043823469836016926,2.1787440108356906,0.8999999999999999,True,True,True
2025-07-04 20:00:00,2.377326,0.5449999999999999,4.75986,95.83893484001187,6603.306700130117,90.0,5040.0,85.95876339655568,9352.652669153458,0.8704374152120772,0.7960604799283018,0.8939980726465984,2.377326,0.5449999999999999,4.75986,2.377326,0.5449999999999999,4.921231305587302,2.6065272345753536,0.11882346983601688,2.3252328415836048,0.8999999999999999,True,True,True
2025-07-04 20:30:00,2.4203935,0.62,4.91221,94.9501658844514,6880.378841222342,90.0,5040.0,89.77981525472993,8861.388264593841,0.8831062350199774,0.8054051992617812,0.9100571306123431,2.4203935,0.62,4.91221,2.4203935,0.62,5.082305941752958,2.6495947345753534,0.19382346983601695,2.473326886458202,0.8999999999999999,True,True,True
2025-07-04 21:00:00,2.4203935,0.62,4.91221,94.06139692889093,7157.450982314567,90.0,5040.0,88.12885664494542,9353.691540644086,0.8956383949573131,0.8147499185952607,0.9239790324490916,2.4203935,0.62,4.91221,2.4203935,0.62,5.092377086836877,2.6495947345753534,0.19382346983601695,2.4686162823886084,0.8999999999999999,True,True,True
2025-07-04 21:30:00,2.4203935,0.62,4.91221,92.72920530880708,7598.4324233788375,90.0,5040.0,84.38437038348613,9353.303756596193,0.8632732810277108,0.7782743064377214,0.8686488364485276,2.4203935,0.62,4.91221,2.4203935,0.62,5.104206518844978,2.6495947345753534,0.19382346983601695,2.4650842309873755,0.8999999999999999,True,True,True
2025-07-04 22:00:00,2.4292659999999997,0.655,4.88141,91.39701368872323,8039.413864443109,90.0,5040.0,79.85121772779152,9281.059959351172,0.8316968065576391,0.7417986942801822,0.8096930178907459,2.4292659999999997,0.655,4.88141,2.4292659999999997,0.655,5.08688675948229,2.6584672345753533,0.22882346983601698,2.431944409661668,0.8999999999999999,True,True,True
2025-07-04 22:30:00,2.4381384999999995,0.69,4.85061,91.71450638046758,7841.446240232458,90.0,5040.0,81.32146169847593,9035.11592159641,0.8640194767423642,0.7775603652348129,0.8433266746695737,2.4381384999999995,0.69,4.85061,2.4381384999999995,0.69,5.068701179807409,2.667339734575353,0.2638234698360169,2.3989060263276123,0.8999999999999999,True,True,True
2025-07-04 23:00:00,2.4381384999999995,0.69,4.85061,92.03199907221193,7643.478616021807,90.0,5040.0,82.68884352669521,9284.798412866676,0.8965248666801802,0.8133220361894434,0.890972201740372,2.4381384999999995,0.69,4.85061,2.4381384999999995,0.69,5.08044387801645,2.667339734575353,0.2638234698360169,2.395859087155639,0.8999999999999999,True,True,True
2025-07-04 23:30:00,2.4381384999999995,0.69,4.85061,91.71689679285612,7340.6464766598465,90.0,5040.0,90.42333405811401,9020.76671051516,0.8815657417204328,0.8085374205548466,0.9210874503198883,2.4381384999999995,0.69,4.85061,2.4381384999999995,0.69,5.0910626696959085,2.667339734575353,0.2638234698360169,2.3926022729420766,0.8999999999999999,True,True,True
2025-07-05 00:00:00,2.4600484999999996,0.73,4.97761,91.4017945135003,7037.814337297886,90.0,5040.0,80.16027347095262,9344.936202607916,0.8666310524022013,0.8037528049202497,0.870026046651249,2.4600484999999996,0.73,4.97761,2.4600484999999996,0.73,5.227492521878751,2.689249734575353,0.30382346983601694,2.5149674935758513,0.8999999999999999,True,True,True
2025-07-05 00:30:00,2.4819584999999997,0.77,5.10461,91.20572575744855,7063.900648044959,90.0,5040.0,85.9788610249935,9299.132586632773,0.862452386991384,0.7999492243745834,0.8964122904347789,2.4819584999999997,0.77,5.10461,2.4819584999999997,0.77,5.364252075410209,2.7111597345753533,0.34382346983601697,2.637289925175024,0.8999999999999999,True,True,True
2025-07-05 01:00:00,2.4819584999999997,0.77,5.10461,91.00965700139679,7089.986958792032,90.0,5040.0,84.69460664400056,9352.518377477641,0.8582874771963519,0.7961456438289173,0.887406245328093,2.4819584999999997,0.77,5.10461,2.4819584999999997,0.77,5.374347320613037,2.7111597345753533,0.34382346983601697,2.632370809650501,0.8999999999999999,True,True,True
2025-07-05 01:30:00,2.4819584999999997,0.77,5.10461,90.46094054188944,7186.990618200987,90.0,5040.0,82.17176726875496,9338.474552225647,0.8493937207792085,0.7875122403301467,0.8655290068574485,2.4819584999999997,0.77,5.10461,2.4819584999999997,0.77,5.384876233785964,2.7111597345753533,0.34382346983601697,2.627764793150022,0.8999999999999999,True,True,True
2025-07-05 02:00:00,2.5030285,0.7949999999999999,4.96631,89.91222408238211,7283.994277609942,90.0,5040.0,75.80534220773659,8239.304704085434,0.8405766228153525,0.7788788368313762,0.7940688268470268,2.5030285,0.7949999999999999,4.96631,2.5030285,0.7949999999999999,5.257536039947451,2.7322297345753537,0.3688234698360169,2.4874282764795006,0.8999999999999999,True,True,True
2025-07-05 02:30:00,2.5240985,0.82,4.82801,90.4317003873314,6914.842893502753,90.0,5040.0,92.54827375642638,9302.25291620066,0.814717484325994,0.7606201911619291,0.8914800176299671,2.5240985,0.82,4.82801,2.5240985,0.82,5.1282711177340286,2.7532997345753536,0.3938234698360169,2.3443002977161305,0.8999999999999999,True,True,True
2025-07-05 03:00:00,2.5240985,0.82,4.82801,90.95117669228068,6545.691509395563,90.0,5040.0,89.18782179295879,9352.102066225578,0.7887065244069659,0.7423615454924822,0.8578300529869701,2.5240985,0.82,4.82801,2.5240985,0.82,5.13542524170773,2.7532997345753536,0.3938234698360169,2.3388802152585573,0.8999999999999999,True,True,True
2025-07-05 03:30:00,2.5240985,0.82,4.82801,91.8857028077238,6398.591238873855,90.0,5040.0,92.53912796241903,9154.412382263405,0.7454353883203816,0.6992619905219585,0.8247240565455715,2.5240985,0.82,4.82801,2.5240985,0.82,5.141940576958367,2.7532997345753536,0.3938234698360169,2.3334794932200933,0.8999999999999999,True,True,True
